unix,date,symbol,open,high,low,close,Volume CRO,Volume USD
1659060000,7/29/2022 2:00,CRO/USD,0.1456,0.148,0.1456,0.148,236.99294,35.07495512
1659042000,7/28/2022 21:00,CRO/USD,0.1445,0.1445,0.1182,0.1182,136.642335,16.151124
1659034800,7/28/2022 19:00,CRO/USD,0.14,0.1445,0.1357,0.1445,2320.7347,335.3461642
1659031200,7/28/2022 18:00,CRO/USD,0.1357,0.1399,0.1357,0.1365,3543.230279,483.6509331
1659027600,7/28/2022 17:00,CRO/USD,0.1357,0.1357,0.1199,0.1199,246.726737,29.58253577
1659020400,7/28/2022 15:00,CRO/USD,0.1357,0.1357,0.1357,0.1357,317.179,43.0411903
1658998800,7/28/2022 9:00,CRO/USD,0.1312,0.1312,0.1312,0.1312,244.260413,32.04696619
1658977200,7/28/2022 3:00,CRO/USD,0.1183,0.1312,0.1014,0.1312,1802.624497,236.504334
1658973600,7/28/2022 2:00,CRO/USD,0.13,0.1357,0.13,0.1357,2073.111497,281.3212301
1658948400,7/27/2022 19:00,CRO/USD,0.1318,0.1318,0.1318,0.1318,75.720789,9.97999999
1658941200,7/27/2022 17:00,CRO/USD,0.131,0.131,0.131,0.131,1440.305343,188.6799999
1658926800,7/27/2022 13:00,CRO/USD,0.1204,0.1204,0.1204,0.1204,538.616714,64.84945237
1658862000,7/26/2022 19:00,CRO/USD,0.1183,0.1307,0.1182,0.1307,439.783377,57.47968737
1658858400,7/26/2022 18:00,CRO/USD,0.1183,0.1183,0.1183,0.1183,324,38.3292
1658851200,7/26/2022 16:00,CRO/USD,0.1183,0.1183,0.1183,0.1183,328.7288,38.88861704
1658847600,7/26/2022 15:00,CRO/USD,0.1197,0.1197,0.1183,0.1183,1201,142.0783
1658844000,7/26/2022 14:00,CRO/USD,0.1197,0.1197,0.1197,0.1197,102.310722,12.24659342
1658833200,7/26/2022 11:00,CRO/USD,0.1308,0.1308,0.1308,0.1308,1428.975535,186.91
1658826000,7/26/2022 9:00,CRO/USD,0.1341,0.1341,0.1341,0.1341,74.347501,9.969999884
1658800800,7/26/2022 2:00,CRO/USD,0.1341,0.1341,0.1197,0.1197,696.793436,83.40617429
1658797200,7/26/2022 1:00,CRO/USD,0.1341,0.1341,0.1341,0.1341,209.023117,28.02999999
1658782800,7/25/2022 21:00,CRO/USD,0.1238,0.1238,0.1238,0.1238,175,21.665
1658779200,7/25/2022 20:00,CRO/USD,0.1343,0.1343,0.1343,0.1343,1139.761727,153.0699999
1658757600,7/25/2022 14:00,CRO/USD,0.1275,0.1275,0.1275,0.1275,91.526068,11.66957367
1658682000,7/24/2022 17:00,CRO/USD,0.1377,0.1377,0.1377,0.1377,100,13.77
1658664000,7/24/2022 12:00,CRO/USD,0.1378,0.1378,0.1378,0.1378,406.894049,56.06999995
1658646000,7/24/2022 7:00,CRO/USD,0.1288,0.1288,0.1288,0.1288,63.941605,8.235678724
1658638800,7/24/2022 5:00,CRO/USD,0.1388,0.1388,0.1388,0.1388,100,13.88
1658628000,7/24/2022 2:00,CRO/USD,0.1388,0.1388,0.1388,0.1388,538.616714,74.7599999
1658595600,7/23/2022 17:00,CRO/USD,0.1275,0.1275,0.1275,0.1275,108.484408,13.83176202
1658584800,7/23/2022 14:00,CRO/USD,0.1275,0.1275,0.1275,0.1275,4127.9115,526.3087163
1658581200,7/23/2022 13:00,CRO/USD,0.128,0.128,0.1275,0.1275,413.515625,52.72324219
1658520000,7/22/2022 20:00,CRO/USD,0.1301,0.1301,0.1275,0.1275,1646.803457,209.9674408
1658480400,7/22/2022 9:00,CRO/USD,0.1385,0.1385,0.1385,0.1385,608.880866,84.32999994
1658444400,7/21/2022 23:00,CRO/USD,0.1387,0.1387,0.1387,0.1387,673.756308,93.44999992
1658433600,7/21/2022 20:00,CRO/USD,0.1293,0.1352,0.1293,0.1352,1376.862364,186.1517916
1658422800,7/21/2022 17:00,CRO/USD,0.1293,0.1293,0.1293,0.1293,195.924764,25.33307199
1658397600,7/21/2022 10:00,CRO/USD,0.1286,0.145,0.1276,0.1276,1044.524242,133.2812933
1658383200,7/21/2022 6:00,CRO/USD,0.1276,0.1276,0.1276,0.1276,83.897667,10.70534231
1658368800,7/21/2022 2:00,CRO/USD,0.1282,0.1282,0.1275,0.1275,2386.622203,304.2943309
1658365200,7/21/2022 1:00,CRO/USD,0.1285,0.1285,0.1285,0.1285,100,12.85
1658350800,7/20/2022 21:00,CRO/USD,0.1329,0.1329,0.1329,0.1329,83.897667,11.14999994
1658347200,7/20/2022 20:00,CRO/USD,0.1297,0.1297,0.1297,0.1297,1183.067548,153.443861
1658343600,7/20/2022 19:00,CRO/USD,0.1354,0.1354,0.1354,0.1354,73.707533,9.979999968
1658336400,7/20/2022 17:00,CRO/USD,0.1377,0.1377,0.1275,0.1275,548.933456,69.98901564
1658332800,7/20/2022 16:00,CRO/USD,0.1389,0.1389,0.1376,0.1376,1089.558,149.9231808
1658329200,7/20/2022 15:00,CRO/USD,0.1392,0.1392,0.1379,0.1389,12538.77041,1741.635209
1658322000,7/20/2022 13:00,CRO/USD,0.1389,0.1389,0.1389,0.1389,197,27.3633
1658314800,7/20/2022 11:00,CRO/USD,0.1454,0.1454,0.1454,0.1454,1140.852819,165.8799999
1658296800,7/20/2022 6:00,CRO/USD,0.1383,0.1383,0.1383,0.1383,82.760597,11.44579057
1658293200,7/20/2022 5:00,CRO/USD,0.1382,0.1382,0.1382,0.1382,101.30246,13.99999997
1658271600,7/19/2022 23:00,CRO/USD,0.1379,0.1379,0.1379,0.1379,677.664974,93.44999991
1658260800,7/19/2022 20:00,CRO/USD,0.1382,0.1382,0.1379,0.1379,180.626231,24.90835725
1658257200,7/19/2022 19:00,CRO/USD,0.1377,0.1377,0.1368,0.1372,2013.332456,276.229213
1658253600,7/19/2022 18:00,CRO/USD,0.1381,0.1381,0.1381,0.1381,120.492397,16.64000003
1658239200,7/19/2022 14:00,CRO/USD,0.1383,0.1383,0.1383,0.1383,62.111,8.5899513
1658232000,7/19/2022 12:00,CRO/USD,0.1302,0.1302,0.1302,0.1302,1283.871623,167.1600853
1658174400,7/18/2022 20:00,CRO/USD,0.1275,0.1275,0.125,0.125,331.123399,41.39042488
1658170800,7/18/2022 19:00,CRO/USD,0.13,0.13,0.1275,0.1275,1518.5356,193.613289
1658167200,7/18/2022 18:00,CRO/USD,0.1399,0.1399,0.13,0.13,1100,143
1658163600,7/18/2022 17:00,CRO/USD,0.1293,0.1849,0.1293,0.1301,14659.17876,1907.159157
1658160000,7/18/2022 16:00,CRO/USD,0.13,0.1425,0.13,0.1425,500.489931,71.31981517
1658156400,7/18/2022 15:00,CRO/USD,0.1298,0.13,0.1296,0.13,2951.5508,383.701604
1658138400,7/18/2022 10:00,CRO/USD,0.1247,0.1247,0.1247,0.1247,83,10.3501
1658134800,7/18/2022 9:00,CRO/USD,0.13,0.13,0.13,0.13,100,13
1658127600,7/18/2022 7:00,CRO/USD,0.1261,0.1265,0.1261,0.1265,1389.741498,175.8022995
1658124000,7/18/2022 6:00,CRO/USD,0.1262,0.1265,0.1261,0.1265,5669.449319,717.1853389
1658070000,7/17/2022 15:00,CRO/USD,0.1196,0.1196,0.1196,0.1196,145.985401,17.45985396
1658062800,7/17/2022 13:00,CRO/USD,0.1262,0.1262,0.1262,0.1262,395.324881,49.88999998
1658059200,7/17/2022 12:00,CRO/USD,0.122,0.122,0.122,0.122,140.775574,17.17462003
1658041200,7/17/2022 7:00,CRO/USD,0.122,0.122,0.122,0.122,250,30.5
1658030400,7/17/2022 4:00,CRO/USD,0.1211,0.1211,0.1211,0.1211,82.644628,10.00826445
1657987200,7/16/2022 16:00,CRO/USD,0.1219,0.1219,0.1219,0.1219,81.788351,9.969999987
1657980000,7/16/2022 14:00,CRO/USD,0.1162,0.1162,0.1162,0.1162,118.5,13.7697
1657972800,7/16/2022 12:00,CRO/USD,0.1218,0.1218,0.1218,0.1218,118.5,14.4333
1657951200,7/16/2022 6:00,CRO/USD,0.1218,0.1218,0.1218,0.1218,124.630541,15.17999989
1657911600,7/15/2022 19:00,CRO/USD,0.1218,0.1218,0.1218,0.1218,86.355786,10.51813473
1657897200,7/15/2022 15:00,CRO/USD,0.1219,0.1219,0.1219,0.1219,81.788351,9.969999987
1657882800,7/15/2022 11:00,CRO/USD,0.1157,0.1157,0.1157,0.1157,191.699604,22.17964418
1657868400,7/15/2022 7:00,CRO/USD,0.1182,0.1214,0.1182,0.1214,439.139949,53.31158981
1657857600,7/15/2022 4:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,197,23.2854
1657839600,7/14/2022 23:00,CRO/USD,0.117,0.117,0.0986,0.0986,6711.54228,661.7580688
1657792800,7/14/2022 10:00,CRO/USD,0.1265,0.1265,0.1265,0.1265,191.699604,24.24999991
1657785600,7/14/2022 8:00,CRO/USD,0.1173,0.1265,0.1172,0.1265,1622.165916,205.2039884
1657746000,7/13/2022 21:00,CRO/USD,0.1117,0.1175,0.1117,0.1175,536.084279,62.98990278
1657720800,7/13/2022 14:00,CRO/USD,0.1235,0.1235,0.1235,0.1235,151.336032,18.68999995
1657717200,7/13/2022 13:00,CRO/USD,0.1124,0.1124,0.1124,0.1124,2350,264.14
1657652400,7/12/2022 19:00,CRO/USD,0.1273,0.1273,0.1273,0.1273,147.761194,18.81
1657609200,7/12/2022 7:00,CRO/USD,0.117,0.117,0.116,0.116,1560,180.96
1657598400,7/12/2022 4:00,CRO/USD,0.118,0.118,0.118,0.118,360.665518,42.55853112
1657594800,7/12/2022 3:00,CRO/USD,0.1278,0.1278,0.1278,0.1278,280.985915,35.90999994
1657576800,7/11/2022 22:00,CRO/USD,0.118,0.118,0.118,0.118,1321.7681,155.9686358
1657544400,7/11/2022 13:00,CRO/USD,0.12,0.12,0.118,0.118,330.13059,38.95540962
1657501200,7/11/2022 1:00,CRO/USD,0.12,0.12,0.12,0.12,1311.2867,157.354404
1657490400,7/10/2022 22:00,CRO/USD,0.1298,0.1298,0.1298,0.1298,219.2604,28.45999992
1657458000,7/10/2022 13:00,CRO/USD,0.1307,0.1307,0.1307,0.1307,76.358071,9.97999988
1657378800,7/9/2022 15:00,CRO/USD,0.1312,0.1312,0.1312,0.1312,98.856707,12.96999996
1657303200,7/8/2022 18:00,CRO/USD,0.1248,0.1248,0.123,0.123,432.098765,53.1481481
1657296000,7/8/2022 16:00,CRO/USD,0.1305,0.1305,0.1248,0.1248,118.443316,14.78172584
1657292400,7/8/2022 15:00,CRO/USD,0.1305,0.1305,0.1305,0.1305,200,26.1
1657281600,7/8/2022 12:00,CRO/USD,0.1308,0.1308,0.1308,0.1308,83.868501,10.96999993
1657249200,7/8/2022 3:00,CRO/USD,0.1248,0.1248,0.1248,0.1248,168,20.9664
1657224000,7/7/2022 20:00,CRO/USD,0.1226,0.1226,0.1226,0.1226,251.213665,30.79879533
1657220400,7/7/2022 19:00,CRO/USD,0.1268,0.1268,0.1228,0.1267,2960,375.032
1657206000,7/7/2022 15:00,CRO/USD,0.124,0.124,0.124,0.124,425.786335,52.79750554
1657202400,7/7/2022 14:00,CRO/USD,0.1309,0.131,0.1309,0.131,2284.593318,299.2817247
1657195200,7/7/2022 12:00,CRO/USD,0.124,0.124,0.124,0.124,74.213665,9.20249446
1657148400,7/6/2022 23:00,CRO/USD,0.1222,0.124,0.1222,0.124,1670,207.08
1657141200,7/6/2022 21:00,CRO/USD,0.1226,0.1226,0.1176,0.1176,469.820554,55.25089715
1657112400,7/6/2022 13:00,CRO/USD,0.1236,0.1236,0.1236,0.1236,793.932038,98.1299999
1657094400,7/6/2022 8:00,CRO/USD,0.1249,0.1249,0.1249,0.1249,80,9.992
1657058400,7/5/2022 22:00,CRO/USD,0.117,0.117,0.117,0.117,2352.167989,275.2036547
1657054800,7/5/2022 21:00,CRO/USD,0.1249,0.1249,0.1249,0.1249,487.180948,60.84890041
1657036800,7/5/2022 16:00,CRO/USD,0.118,0.118,0.118,0.118,118.98,14.03964
1657004400,7/5/2022 7:00,CRO/USD,0.1195,0.1195,0.118,0.118,6773.957537,799.3269894
1657000800,7/5/2022 6:00,CRO/USD,0.1238,0.14,0.1238,0.14,2386.622203,334.1271084
1656982800,7/5/2022 1:00,CRO/USD,0.1185,0.1185,0.1185,0.1185,60,7.11
1656964800,7/4/2022 20:00,CRO/USD,0.1296,0.1296,0.1296,0.1296,432.098765,55.99999994
1656936000,7/4/2022 12:00,CRO/USD,0.116,0.1299,0.116,0.1299,11103.59959,1442.357586
1656932400,7/4/2022 11:00,CRO/USD,0.1153,0.1154,0.115,0.1154,1031.9005,119.0813177
1656928800,7/4/2022 10:00,CRO/USD,0.13,0.13,0.13,0.13,414.307692,53.85999996
1656914400,7/4/2022 6:00,CRO/USD,0.115,0.115,0.115,0.115,573,65.895
1656878400,7/3/2022 20:00,CRO/USD,0.1295,0.1312,0.1182,0.1182,4128.888416,488.0346108
1656874800,7/3/2022 19:00,CRO/USD,0.1137,0.1137,0.1137,0.1137,246.904959,28.07309384
1656871200,7/3/2022 18:00,CRO/USD,0.1295,0.1295,0.1295,0.1295,246.904959,31.97419219
1656856800,7/3/2022 14:00,CRO/USD,0.1295,0.1295,0.1295,0.1295,77.297297,10.00999996
1656842400,7/3/2022 10:00,CRO/USD,0.1295,0.1295,0.1295,0.1295,728.108108,94.28999999
1656752400,7/2/2022 9:00,CRO/USD,0.1294,0.1295,0.1294,0.1295,77.057915,9.978999993
1656745200,7/2/2022 7:00,CRO/USD,0.1127,0.1127,0.1127,0.1127,62,6.9874
1656727200,7/2/2022 2:00,CRO/USD,0.13,0.13,0.1174,0.13,154.414726,20.07391438
1656723600,7/2/2022 1:00,CRO/USD,0.1174,0.1174,0.1174,0.1174,3123.253476,366.6699581
1656712800,7/1/2022 22:00,CRO/USD,0.13,0.13,0.13,0.13,383.615385,49.87000005
1656705600,7/1/2022 20:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,120,14.184
1656702000,7/1/2022 19:00,CRO/USD,0.1174,0.1174,0.1174,0.1174,849.331798,99.71155309
1656691200,7/1/2022 16:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,158.155668,18.69399996
1656666000,7/1/2022 9:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,126.768189,14.98399994
1656662400,7/1/2022 8:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,84.500846,9.987999997
1656658800,7/1/2022 7:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,169.120135,19.98999996
1656626400,6/30/2022 22:00,CRO/USD,0.13,0.13,0.13,0.13,222.461538,28.91999994
1656604800,6/30/2022 16:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,214,25.2948
1656594000,6/30/2022 13:00,CRO/USD,0.1137,0.1137,0.1137,0.1137,210,23.877
1656590400,6/30/2022 12:00,CRO/USD,0.13,0.13,0.13,0.13,76.692307,9.96999991
1656579600,6/30/2022 9:00,CRO/USD,0.1137,0.1137,0.1137,0.1137,420,47.754
1656576000,6/30/2022 8:00,CRO/USD,0.1151,0.1151,0.115,0.115,419.531194,48.24608731
1656572400,6/30/2022 7:00,CRO/USD,0.1172,0.1174,0.117,0.1174,3617.674466,424.7149823
1656568800,6/30/2022 6:00,CRO/USD,0.12,0.12,0.1182,0.1182,1810.027491,213.9452494
1656529200,6/29/2022 19:00,CRO/USD,0.1345,0.1345,0.1345,0.1345,80.594795,10.83999993
1656489600,6/29/2022 8:00,CRO/USD,0.1215,0.1215,0.1215,0.1215,700,85.05
1656464400,6/29/2022 1:00,CRO/USD,0.1215,0.1215,0.1215,0.1215,689,83.7135
1656460800,6/29/2022 0:00,CRO/USD,0.1215,0.1215,0.1215,0.1215,226,27.459
1656453600,6/28/2022 22:00,CRO/USD,0.137,0.137,0.137,0.137,336.204379,46.05999992
1656450000,6/28/2022 21:00,CRO/USD,0.1215,0.1215,0.1215,0.1215,100,12.15
1656446400,6/28/2022 20:00,CRO/USD,0.125,0.125,0.1225,0.1225,80,9.8
1656417600,6/28/2022 12:00,CRO/USD,0.137,0.137,0.137,0.137,145.985401,19.99999994
1656414000,6/28/2022 11:00,CRO/USD,0.1251,0.137,0.1251,0.137,391.240875,53.59999988
1656385200,6/28/2022 3:00,CRO/USD,0.137,0.137,0.137,0.137,364.014598,49.86999993
1656378000,6/28/2022 1:00,CRO/USD,0.137,0.137,0.137,0.137,136.642335,18.7199999
1656334800,6/27/2022 13:00,CRO/USD,0.137,0.137,0.137,0.137,302.627737,41.45999997
1656320400,6/27/2022 9:00,CRO/USD,0.1383,0.1383,0.1383,0.1383,275.271149,38.06999991
1656291600,6/27/2022 1:00,CRO/USD,0.1301,0.1301,0.1301,0.1301,2998.056998,390.0472154
1656277200,6/26/2022 21:00,CRO/USD,0.1321,0.1321,0.1321,0.1321,282.967448,37.37999988
1656259200,6/26/2022 16:00,CRO/USD,0.123,0.123,0.123,0.123,992.147117,122.0340954
1656230400,6/26/2022 8:00,CRO/USD,0.128,0.1312,0.128,0.1312,568.882448,74.63737718
1656223200,6/26/2022 6:00,CRO/USD,0.128,0.128,0.128,0.128,309,39.552
1656219600,6/26/2022 5:00,CRO/USD,0.128,0.128,0.128,0.128,79.426225,10.1665568
1656194400,6/25/2022 22:00,CRO/USD,0.128,0.128,0.128,0.128,96.3,12.3264
1656190800,6/25/2022 21:00,CRO/USD,0.128,0.128,0.128,0.128,190,24.32
1656183600,6/25/2022 19:00,CRO/USD,0.1261,0.1261,0.1261,0.1261,202.775574,25.56999988
1656158400,6/25/2022 12:00,CRO/USD,0.1214,0.1214,0.1214,0.1214,117.313664,14.24187881
1656154800,6/25/2022 11:00,CRO/USD,0.128,0.128,0.128,0.128,844.173164,108.054165
1656144000,6/25/2022 8:00,CRO/USD,0.129,0.129,0.129,0.129,697.57,89.98653
1656140400,6/25/2022 7:00,CRO/USD,0.1288,0.129,0.1288,0.129,251.536305,32.44818335
1656126000,6/25/2022 3:00,CRO/USD,0.129,0.129,0.1265,0.1265,351.16279,44.42209293
1656122400,6/25/2022 2:00,CRO/USD,0.129,0.129,0.129,0.129,236.821705,30.54999995
1656118800,6/25/2022 1:00,CRO/USD,0.1289,0.1289,0.1289,0.1289,43.7548,5.63999372
1656111600,6/24/2022 23:00,CRO/USD,0.129,0.129,0.129,0.129,144.88372,18.68999988
1656097200,6/24/2022 19:00,CRO/USD,0.1288,0.1288,0.1288,0.1288,117.313664,15.10999992
1656036000,6/24/2022 2:00,CRO/USD,0.1231,0.1231,0.1231,0.1231,398.511904,49.05681538
1656021600,6/23/2022 22:00,CRO/USD,0.129,0.129,0.129,0.129,100.465116,12.95999996
1656014400,6/23/2022 20:00,CRO/USD,0.1205,0.1205,0.1205,0.1205,219.71885,26.47612143
1655985600,6/23/2022 12:00,CRO/USD,0.125,0.125,0.125,0.125,100,12.5
1655982000,6/23/2022 11:00,CRO/USD,0.1252,0.1252,0.1252,0.1252,56,7.0112
1655953200,6/23/2022 3:00,CRO/USD,0.1244,0.1244,0.1244,0.1244,332.797427,41.39999992
1655920800,6/22/2022 18:00,CRO/USD,0.1246,0.1252,0.1246,0.1252,1122.135303,140.4913399
1655913600,6/22/2022 16:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,255.926122,30.25046762
1655910000,6/22/2022 15:00,CRO/USD,0.1163,0.1312,0.1163,0.1182,6062.71988,716.6134898
1655906400,6/22/2022 14:00,CRO/USD,0.1163,0.1163,0.111,0.1161,4494.635925,521.8272309
1655895600,6/22/2022 11:00,CRO/USD,0.1239,0.1239,0.1239,0.1239,418.724778,51.87999999
1655892000,6/22/2022 10:00,CRO/USD,0.1155,0.1155,0.1155,0.1155,2146.871318,247.9636372
1655877600,6/22/2022 6:00,CRO/USD,0.12,0.1264,0.12,0.1264,365.636075,46.21639988
1655874000,6/22/2022 5:00,CRO/USD,0.12,0.12,0.1155,0.1155,4070,470.085
1655870400,6/22/2022 4:00,CRO/USD,0.1331,0.1331,0.1331,0.1331,351.014274,46.71999987
1655848800,6/21/2022 22:00,CRO/USD,0.12,0.1344,0.12,0.1344,2966.851904,398.7448959
1655845200,6/21/2022 21:00,CRO/USD,0.122,0.122,0.122,0.122,36.311025,4.42994505
1655823600,6/21/2022 15:00,CRO/USD,0.1391,0.1391,0.139,0.139,2146.871318,298.4151132
1655812800,6/21/2022 12:00,CRO/USD,0.1493,0.1495,0.12,0.144,3666.992577,528.0469311
1655805600,6/21/2022 10:00,CRO/USD,0.1211,0.23,0.1211,0.1275,16708.00562,2130.270716
1655802000,6/21/2022 9:00,CRO/USD,0.1188,0.1188,0.1188,0.1188,892.478777,106.0264787
1655798400,6/21/2022 8:00,CRO/USD,0.117,0.131,0.117,0.1182,330,39.006
1655787600,6/21/2022 5:00,CRO/USD,0.1228,0.1228,0.1228,0.1228,206.107491,25.30999989
1655776800,6/21/2022 2:00,CRO/USD,0.118,0.118,0.1151,0.1151,1388.02156,159.7612816
1655773200,6/21/2022 1:00,CRO/USD,0.1222,0.1222,0.1217,0.1217,1473.700774,179.3493842
1655769600,6/21/2022 0:00,CRO/USD,0.118,0.1276,0.118,0.1276,290,37.004
1655748000,6/20/2022 18:00,CRO/USD,0.1183,0.1183,0.116,0.116,839.774476,97.41383922
1655740800,6/20/2022 16:00,CRO/USD,0.1183,0.1183,0.1183,0.1183,57.09768,6.754655544
1655726400,6/20/2022 12:00,CRO/USD,0.1616,0.1616,0.115,0.1311,10349.03623,1356.758649
1655722800,6/20/2022 11:00,CRO/USD,0.1312,0.185,0.1312,0.185,2863.201632,529.6923019
1655715600,6/20/2022 9:00,CRO/USD,0.123,0.127,0.123,0.127,2700,342.9
1655712000,6/20/2022 8:00,CRO/USD,0.1124,0.123,0.1124,0.123,2162.100002,265.9383002
1655708400,6/20/2022 7:00,CRO/USD,0.1301,0.1386,0.1112,0.131,1630.345081,213.5752056
1655704800,6/20/2022 6:00,CRO/USD,0.1456,0.1616,0.112,0.1301,1746.778142,227.2558363
1655694000,6/20/2022 3:00,CRO/USD,0.1456,0.1456,0.1182,0.1182,586.936151,69.37585305
1655690400,6/20/2022 2:00,CRO/USD,0.1875,0.1875,0.1456,0.1456,484.366583,70.52377448
1655683200,6/20/2022 0:00,CRO/USD,0.1875,0.1875,0.1875,0.1875,55,10.3125
1655679600,6/19/2022 23:00,CRO/USD,0.118,0.195,0.118,0.195,5721.843678,1115.759517
1655672400,6/19/2022 21:00,CRO/USD,0.1178,0.1178,0.1178,0.1178,862.478777,101.5999999
1655668800,6/19/2022 20:00,CRO/USD,0.1114,0.1114,0.1094,0.1094,630.551009,68.98228038
1655665200,6/19/2022 19:00,CRO/USD,0.1126,0.118,0.1126,0.118,570.551009,67.32501906
1655643600,6/19/2022 13:00,CRO/USD,0.1083,0.1083,0.1083,0.1083,30,3.249
1655640000,6/19/2022 12:00,CRO/USD,0.1083,0.1083,0.1083,0.1083,60,6.498
1655636400,6/19/2022 11:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,662.546531,78.31299996
1655632800,6/19/2022 10:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,289.38962,34.20585308
1655618400,6/19/2022 6:00,CRO/USD,0.1057,0.1057,0.1001,0.1007,613.203743,61.74961692
1655614800,6/19/2022 5:00,CRO/USD,0.1175,0.1175,0.1055,0.1055,513.203742,54.14299478
1655589600,6/18/2022 22:00,CRO/USD,0.1066,0.1212,0.1066,0.1212,420,50.904
1655582400,6/18/2022 20:00,CRO/USD,0.107,0.1182,0.1001,0.1182,1714.344783,202.6355534
1655575200,6/18/2022 18:00,CRO/USD,0.1066,0.1182,0.1064,0.1182,8967.572561,1059.967077
1655568000,6/18/2022 16:00,CRO/USD,0.1276,0.1276,0.1276,0.1276,146.473354,18.68999997
1655564400,6/18/2022 15:00,CRO/USD,0.112,0.112,0.1066,0.1066,719,76.6454
1655557200,6/18/2022 13:00,CRO/USD,0.1221,0.1221,0.1221,0.1221,84.627354,10.33299992
1655546400,6/18/2022 10:00,CRO/USD,0.11,0.11,0.11,0.11,530,58.3
1655539200,6/18/2022 8:00,CRO/USD,0.1297,0.1297,0.1297,0.1297,384.502698,49.86999993
1655535600,6/18/2022 7:00,CRO/USD,0.1174,0.1174,0.1174,0.1174,218.288919,25.62711909
1655532000,6/18/2022 6:00,CRO/USD,0.1229,0.1229,0.1174,0.1174,8699.8765,1021.365501
1655521200,6/18/2022 3:00,CRO/USD,0.1277,0.13,0.1277,0.13,2167.020474,281.7126616
1655481600,6/17/2022 16:00,CRO/USD,0.1277,0.1277,0.1277,0.1277,203.132341,25.93999995
1655478000,6/17/2022 15:00,CRO/USD,0.1228,0.1262,0.1224,0.1224,330,40.392
1655406000,6/16/2022 19:00,CRO/USD,0.1309,0.1309,0.1309,0.1309,78.991596,10.33999992
1655377200,6/16/2022 11:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,82.3,9.72786
1655370000,6/16/2022 9:00,CRO/USD,0.12,0.12,0.1182,0.1182,1215.1097,143.6259665
1655334000,6/15/2022 23:00,CRO/USD,0.1312,0.1437,0.1312,0.1437,270,38.799
1655316000,6/15/2022 18:00,CRO/USD,0.123,0.135,0.123,0.135,5136.399972,693.4139962
1655312400,6/15/2022 17:00,CRO/USD,0.124,0.124,0.124,0.124,98.225806,12.17999994
1655298000,6/15/2022 13:00,CRO/USD,0.1213,0.1213,0.1213,0.1213,363.387076,44.07885232
1655294400,6/15/2022 12:00,CRO/USD,0.121,0.121,0.121,0.121,30,3.63
1655287200,6/15/2022 10:00,CRO/USD,0.1289,0.1289,0.1289,0.1289,1450.038789,186.9099999
1655280000,6/15/2022 8:00,CRO/USD,0.115,0.13,0.1147,0.13,843.319152,109.6314898
1655276400,6/15/2022 7:00,CRO/USD,0.1312,0.1397,0.1182,0.1182,404.9757,47.86812774
1655272800,6/15/2022 6:00,CRO/USD,0.1182,0.1182,0.1182,0.1182,25.813332,3.051135842
1655269200,6/15/2022 5:00,CRO/USD,0.1237,0.1237,0.1182,0.1182,7848.5427,927.6977471
1655265600,6/15/2022 4:00,CRO/USD,0.1312,0.1312,0.1235,0.1235,180.854331,22.33550988
1655254800,6/15/2022 1:00,CRO/USD,0.145,0.145,0.145,0.145,68.75862,9.9699999
1655247600,6/14/2022 23:00,CRO/USD,0.1349,0.15,0.1349,0.15,1346.718626,202.0077939
1655240400,6/14/2022 21:00,CRO/USD,0.1201,0.1201,0.1201,0.1201,185,22.2185
1655236800,6/14/2022 20:00,CRO/USD,0.1235,0.1235,0.1235,0.1235,650,80.275
1655229600,6/14/2022 18:00,CRO/USD,0.1235,0.1235,0.1235,0.1235,100,12.35
1655226000,6/14/2022 17:00,CRO/USD,0.1373,0.138,0.1373,0.138,2139.199184,295.2094874
1655222400,6/14/2022 16:00,CRO/USD,0.1312,0.1312,0.1312,0.1312,860,112.832
1655218800,6/14/2022 15:00,CRO/USD,0.131,0.131,0.131,0.131,177.328244,23.22999996
1655208000,6/14/2022 12:00,CRO/USD,0.1616,0.1616,0.1182,0.1182,6928.344634,818.9303357
1655204400,6/14/2022 11:00,CRO/USD,0.1182,0.1949,0.1182,0.1949,6322.760797,1232.306079
1655200800,6/14/2022 10:00,CRO/USD,0.119,0.119,0.119,0.119,100,11.9
1655197200,6/14/2022 9:00,CRO/USD,0.1311,0.1449,0.1202,0.1202,457.876027,55.03669845
1655193600,6/14/2022 8:00,CRO/USD,0.119,0.119,0.119,0.119,270,32.13
1655182800,6/14/2022 5:00,CRO/USD,0.1144,0.1144,0.1144,0.1144,240,27.456
1655175600,6/14/2022 3:00,CRO/USD,0.1144,0.1144,0.1144,0.1144,220,25.168
1655172000,6/14/2022 2:00,CRO/USD,0.12,0.12,0.11,0.11,7717,848.87
1655161200,6/13/2022 23:00,CRO/USD,0.144,0.144,0.144,0.144,185,26.64
