unix,date,symbol,open,high,low,close,Volume BTT,Volume USD
1639065600,12/9/2021 16:00,BTT/USD,0.0033206,0.0034203,0.0033206,0.0033679,4392639.512,14793.97061
1639062000,12/9/2021 15:00,BTT/USD,0.0033082,0.0033288,0.0032827,0.0033189,1330325.19,4415.216273
1639058400,12/9/2021 14:00,BTT/USD,0.0033882,0.0033934,0.0033071,0.0033071,1448654.972,4790.84686
1639054800,12/9/2021 13:00,BTT/USD,0.0034011,0.0034011,0.00337,0.0033856,456381.9071,1545.126585
1639051200,12/9/2021 12:00,BTT/USD,0.0033995,0.003414,0.0033753,0.0034019,6352977.276,21612.1934
1639047600,12/9/2021 11:00,BTT/USD,0.0034293,0.003432,0.0033718,0.0033997,2257038.518,7673.253851
1639044000,12/9/2021 10:00,BTT/USD,0.0034241,0.003444,0.0033938,0.0034269,1321166.414,4527.505183
1639040400,12/9/2021 9:00,BTT/USD,0.0034865,0.0034865,0.00341,0.0034189,654657.8075,2238.209578
1639036800,12/9/2021 8:00,BTT/USD,0.0035222,0.0035275,0.0034814,0.0034889,656308.6971,2289.795413
1639033200,12/9/2021 7:00,BTT/USD,0.0035071,0.0035572,0.0034571,0.0035262,1367574.383,4822.34079
1639029600,12/9/2021 6:00,BTT/USD,0.0035685,0.0035685,0.0035047,0.0035138,226827.1722,797.0253175
1639026000,12/9/2021 5:00,BTT/USD,0.0035784,0.003592,0.0035464,0.0035711,247637.197,884.3371942
1639022400,12/9/2021 4:00,BTT/USD,0.0035161,0.0035757,0.0035161,0.0035757,281297.4521,1005.8353
1639018800,12/9/2021 3:00,BTT/USD,0.0035319,0.0035335,0.0034757,0.0035147,878089.7959,3086.222205
1639015200,12/9/2021 2:00,BTT/USD,0.0036374,0.0036669,0.0035333,0.0035333,1147476.014,4054.376999
1639011600,12/9/2021 1:00,BTT/USD,0.0036829,0.0036829,0.0036358,0.0036358,316252.6401,1149.831349
1639008000,12/9/2021 0:00,BTT/USD,0.0037491,0.0038564,0.0036864,0.0036864,2866507.872,10567.09462
1639004400,12/8/2021 23:00,BTT/USD,0.0037287,0.003766,0.0037287,0.0037438,305296.6914,1142.969753
1639000800,12/8/2021 22:00,BTT/USD,0.0037482,0.0037955,0.0037092,0.003725,8984473.551,33467.16398
1638997200,12/8/2021 21:00,BTT/USD,0.0037255,0.0037524,0.0037043,0.003748,1118407.113,4191.789858
1638993600,12/8/2021 20:00,BTT/USD,0.0036689,0.0037436,0.0036689,0.0037297,2543726.199,9487.335604
1638990000,12/8/2021 19:00,BTT/USD,0.0037116,0.0037172,0.0036638,0.0036647,658996.4666,2415.024351
1638986400,12/8/2021 18:00,BTT/USD,0.0036661,0.0037127,0.0036661,0.0037127,1178411.592,4375.088718
1638982800,12/8/2021 17:00,BTT/USD,0.0036453,0.0036727,0.003628,0.003666,523887.0269,1920.56984
1638979200,12/8/2021 16:00,BTT/USD,0.00369,0.0037004,0.0036202,0.0036406,1561223.348,5683.789722
1638975600,12/8/2021 15:00,BTT/USD,0.0037287,0.0037684,0.0036467,0.0036907,10534091.22,38878.17047
1638972000,12/8/2021 14:00,BTT/USD,0.0035967,0.0037434,0.0035646,0.00373,4622825.193,17243.13797
1638968400,12/8/2021 13:00,BTT/USD,0.00376,0.0037609,0.0035455,0.0035926,4046533.558,14537.57646
1638964800,12/8/2021 12:00,BTT/USD,0.0037606,0.0037997,0.0037244,0.0037606,7142581.419,26860.39168
1638961200,12/8/2021 11:00,BTT/USD,0.0037389,0.0037995,0.0036961,0.0037559,4550550.608,17091.41303
1638957600,12/8/2021 10:00,BTT/USD,0.003885,0.0039049,0.0037157,0.0037346,4913274.351,18349.11439
1638954000,12/8/2021 9:00,BTT/USD,0.0039565,0.0040242,0.0038879,0.0038879,752326.2189,2924.969106
1638950400,12/8/2021 8:00,BTT/USD,0.0039408,0.003969,0.0039305,0.0039564,369367.4786,1461.365492
1638946800,12/8/2021 7:00,BTT/USD,0.0040994,0.0040994,0.003925,0.0039379,4617568.235,18183.52195
1638943200,12/8/2021 6:00,BTT/USD,0.0039205,0.0041148,0.0039205,0.004104,3786269.26,15538.84904
1638939600,12/8/2021 5:00,BTT/USD,0.0039166,0.0039425,0.0038826,0.0039195,472374.1633,1851.470533
1638936000,12/8/2021 4:00,BTT/USD,0.0039576,0.004024,0.0039125,0.0039168,741971.9472,2906.155723
1638932400,12/8/2021 3:00,BTT/USD,0.0040462,0.0040462,0.0039283,0.0039555,1363063.34,5391.597043
1638928800,12/8/2021 2:00,BTT/USD,0.0040496,0.0041313,0.0040129,0.0040512,2067357.911,8375.280369
1638925200,12/8/2021 1:00,BTT/USD,0.0038585,0.0041778,0.0038585,0.004045,7697974.991,31138.30884
1638921600,12/8/2021 0:00,BTT/USD,0.0037026,0.0038541,0.0036837,0.0038541,1545088.801,5954.926746
1638918000,12/7/2021 23:00,BTT/USD,0.0037755,0.003787,0.0037063,0.0037063,1736444.584,6435.784563
1638914400,12/7/2021 22:00,BTT/USD,0.0038783,0.0039006,0.0037716,0.0037777,1108570.276,4187.845933
1638910800,12/7/2021 21:00,BTT/USD,0.0039133,0.0040201,0.0038766,0.0038766,7090157.119,27485.70309
1638907200,12/7/2021 20:00,BTT/USD,0.0038061,0.0039314,0.0038061,0.0039196,2235468.033,8762.140501
1638903600,12/7/2021 19:00,BTT/USD,0.0038037,0.0038355,0.0037432,0.0038015,4022114.246,15290.06731
1638900000,12/7/2021 18:00,BTT/USD,0.0038224,0.0038651,0.0037899,0.0038082,2811612.573,10707.183
1638896400,12/7/2021 17:00,BTT/USD,0.0039054,0.0039423,0.0037634,0.0038267,3667354.084,14033.86387
1638892800,12/7/2021 16:00,BTT/USD,0.0038858,0.0039538,0.003797,0.0039071,3823019.572,14936.91977
1638889200,12/7/2021 15:00,BTT/USD,0.0038647,0.0039874,0.0038647,0.0038858,4166653.009,16190.78026
1638885600,12/7/2021 14:00,BTT/USD,0.0037815,0.00389,0.0037531,0.0038615,3922476.103,15146.64147
1638882000,12/7/2021 13:00,BTT/USD,0.0037982,0.0038551,0.0036903,0.0037824,3607049.758,13643.305
1638878400,12/7/2021 12:00,BTT/USD,0.0039822,0.0040236,0.0037463,0.0037936,11984078.63,45462.80068
1638874800,12/7/2021 11:00,BTT/USD,0.0038523,0.0040339,0.0038523,0.0039797,7370578.432,29332.69098
1638871200,12/7/2021 10:00,BTT/USD,0.0039086,0.0039283,0.0037529,0.0038434,9846627.763,37844.52914
1638867600,12/7/2021 9:00,BTT/USD,0.0035951,0.00396,0.0035951,0.0039086,15177911.31,59324.38413
1638864000,12/7/2021 8:00,BTT/USD,0.0035018,0.0036768,0.00349,0.0035933,6237563.854,22413.4382
1638860400,12/7/2021 7:00,BTT/USD,0.0034316,0.0035553,0.0034091,0.0035041,5615208.158,19676.25091
1638856800,12/7/2021 6:00,BTT/USD,0.0032742,0.003433,0.0032662,0.003433,2104119.038,7223.440658
1638853200,12/7/2021 5:00,BTT/USD,0.0032092,0.0033217,0.0032092,0.0032779,902469.4484,2958.204605
1638849600,12/7/2021 4:00,BTT/USD,0.0032076,0.0032444,0.0032,0.0032056,681136.5713,2183.451393
1638846000,12/7/2021 3:00,BTT/USD,0.0031819,0.0032097,0.0031664,0.003204,453069.6679,1451.635216
1638842400,12/7/2021 2:00,BTT/USD,0.0032697,0.0032697,0.0031858,0.0031858,1030651.969,3283.451042
1638838800,12/7/2021 1:00,BTT/USD,0.0033048,0.0033535,0.0032477,0.0032711,1069715.964,3499.147889
1638835200,12/7/2021 0:00,BTT/USD,0.0033629,0.00345,0.0032259,0.0033092,4088928.438,13531.08199
1638831600,12/6/2021 23:00,BTT/USD,0.0032898,0.0033787,0.0032666,0.003359,3709005.489,12458.54944
